Author,final_sentiment
@miyaaaaa5,KIA
@miyounjun9670,unknown
@mj-dddd,SAMSUNG
@mjjeon9817,SAMSUNG
@mjkim1036,KIA
@mjp7774,unknown
@mkk9452,SAMSUNG
@mkkim692,SAMSUNG
@mklee9854,SAMSUNG
@mm_puppy.star_,SAMSUNG
@mmmmm_ji,SAMSUNG
@mmmyoiu,KIA
@mmsswu5110,KIA
@mnmnmni,KIA
@mnzxng,SAMSUNG
@moa5646,SAMSUNG
@moblepolice,unknown
@mockey92,unknown
@moeb4078,unknown
@mogijisoo12,unknown
@mohazyy,SAMSUNG
@moingable,unknown
@mojo_37,unknown
@moka8162,SAMSUNG
@molamolamola712,SAMSUNG
@moleculardiagnosiskit643,SAMSUNG
@molson-v7y,SAMSUNG
@momi13-,SAMSUNG
@momo-hh6yh,KIA
@momo_gi,KIA
@momomoiiii,KIA
@monana_reina,SAMSUNG
@monarque9933,unknown
@mongsoon2-l8d,KIA
@mongsuns2,KIA
@monicapratiwi55,SAMSUNG
@mono-np5rf,KIA
@monsieurBeemo,SAMSUNG
@monstershonda,KIA
@monsulma698,KIA
@mood7144,SAMSUNG
@mood9154,KIA
@mooljm,SAMSUNG
@moominkim6133,unknown
@moon-cs5lm,unknown
@moon-np2oh,SAMSUNG
@moon1612,KIA
@moongakpark5214,SAMSUNG
@moonkim-w9j,unknown
@moonlight-cv5qe,KIA
@moonsso,KIA
@moontaren,unknown
@moonyc-gz8fu,SAMSUNG
@moonyeong,KIA
@moonyoungchoi9594,SAMSUNG
@mooomin23,unknown
@moooooooo41,SAMSUNG
@mopicable,SAMSUNG
@morougetsoyo,unknown
@moruba20,unknown
@mosalahh8792,unknown
@mosinnagants6042,SAMSUNG
@mostly1352,SAMSUNG
@mouse10045,SAMSUNG
@mozziazzi,SAMSUNG
@mpk9526,SAMSUNG
@mr.draven05369,SAMSUNG
@mranderson_2961,KIA
@mrbaek5881,KIA
@ms_reun,SAMSUNG
@mslwon,SAMSUNG
@mslydiachoi,KIA
@msp0606,KIA
@mu-ya-ho,SAMSUNG
@mu-zi,unknown
@mugsun_e,SAMSUNG
@mukheong,SAMSUNG
@mulanoh9150,KIA
@mulbul_1133,KIA
@mulmangfamily436,SAMSUNG
@muminnn12,unknown
@mummypopo7218,unknown
@mumu1194,SAMSUNG
@mumyeong1,SAMSUNG
@munseok_choi,KIA
@musiccity34,SAMSUNG
@musist2010,KIA
@muugun6947,KIA
@mvps25,SAMSUNG
@mvp김도영,unknown
@mxxz44,KIA
@my2dae2,SAMSUNG
@myammicat,SAMSUNG
@myammyam122,SAMSUNG
@myamya._.,SAMSUNG
@myamyaqueen,SAMSUNG
@mybluedresswithwhitelace,SAMSUNG
@mybluemuffin,unknown
@myeon_17,unknown
@myhome_pluto,SAMSUNG
@myjaja002,SAMSUNG
@mylifesin,unknown
@mylions..forever,SAMSUNG
@mymeoi,KIA
@mymysea,KIA
@mynment19,KIA
@mynmij,SAMSUNG
@myselfbe8555,SAMSUNG
@myung_hyun,SAMSUNG
@myungkon52,SAMSUNG
@myungzo8818,unknown
@mywayguitar4616,KIA
@myyyyxtar,KIA
@naaaabbbiiya,unknown
@naan4111,KIA
@naapuu8201,SAMSUNG
@nabnn,KIA
@nada1304,unknown
@nadanaya-ajjarago,SAMSUNG
@nadas00,KIA
@nadiya-ie9lf,SAMSUNG
@nadongdong2,SAMSUNG
@naeya,SAMSUNG
@naeyo3715,KIA
@nafyhzzz,SAMSUNG
@nageunaesae,KIA
@nagilexerger,SAMSUNG
@nagyeongkim5963,SAMSUNG
@najir703,SAMSUNG
@nakeunchoi2179,KIA
@nalk9724,KIA
@nallang0,unknown
@name8225,SAMSUNG
@namenamart7531,unknown
@namenamename-9,unknown
@nami._.1,SAMSUNG
@namo4855,SAMSUNG
@namo815,KIA
@namukwoondong,SAMSUNG
@namunamu1202,KIA
@nana-m7l,KIA
@nana081e,unknown
@nanah.6303,SAMSUNG
@nanaririri-jn5gh,KIA
@nangman6,unknown
@nansanguh,KIA
@napnap779,SAMSUNG
@nara493,SAMSUNG
@nari9527,KIA
@narjapurpur,SAMSUNG
@nastar-47,KIA
@naswj7156,SAMSUNG
@natehell,KIA
@national-bz8mw,KIA
@naverpharm,SAMSUNG
@nc1447,unknown
@ncdwrdph,KIA
@nct_doyoung,SAMSUNG
@nct_lovely,SAMSUNG
@nebidora2296,KIA
@nefertari9818,KIA
@negastudyderek2595,KIA
@neljennjenn,KIA
@nellyoung7,KIA
@neodarin,KIA
@neugeumma0702,KIA
@nevergetsold_tv,KIA
@nevermind6633,KIA
@nevertheless222,SAMSUNG
@newoojins,unknown
@newworld6538,unknown
@nico2_6.,unknown
@nidyaulfa6624,SAMSUNG
@nikos7837,KIA
@niney_,SAMSUNG
@ninoeltigre,unknown
@nisaamelia5413,SAMSUNG
@nkk7155,SAMSUNG
@nm514-j,unknown
@nmj0kdj,SAMSUNG
@nmnnmnnm,SAMSUNG
@nnnightt,SAMSUNG
@nnnnn_bbbb,SAMSUNG
@nnnnnnnnaa,KIA
@nnyngx,SAMSUNG
@no1hosama,SAMSUNG
@noblesse0517,SAMSUNG
@noda90,unknown
@noljale-y6d,KIA
@nomad7021,KIA
@noname-i3o1i,unknown
@nonameuser7,unknown
@nonchalantly-s7c,SAMSUNG
@nonghyeongyudojeondonggi,unknown
@noodle-hdh,SAMSUNG
@noogooooo,KIA
@nopainnogain1163,SAMSUNG
@northcote1116,KIA
@nose_chopsticks,KIA
@noseocupe,unknown
@noserhino,KIA
@not9-x5n,KIA
@nowmad7926,SAMSUNG
@noyaeboon_nameis_jeno,SAMSUNG
@ntansshi8777,SAMSUNG
@nueijeel7861,KIA
@nuevo_go,unknown
@nugusingayo12,KIA
@numbernim,KIA
@numberswritteninstars,KIA
@nunbbor,SAMSUNG
@nuoyoes2003,SAMSUNG
@nurburgring4065,SAMSUNG
@nurikim8495,unknown
@nxiinxii,SAMSUNG
@nxx1ity,SAMSUNG
@nyjkb08083,SAMSUNG
@nyk4457,unknown
@nykim7178,unknown
@nymmr,KIA
@nyoungsunnie,SAMSUNG
@nyseoul,unknown
@o0o-p6b9b,SAMSUNG
@o0oo0o123,KIA
@o5tube403,KIA
@o6_1.9,unknown
@oO0o0O0ooO0O,SAMSUNG
@o_0_Oing,KIA
@o_eon,SAMSUNG
@o_yes,KIA
@oasis2658,SAMSUNG
@obscure-do3hq,SAMSUNG
@odd5803,unknown
@of6668,unknown
@of_dawn__,KIA
@ofyo63,KIA
@ogigoyoung6146,SAMSUNG
@oh-nr3861,KIA
@ohlov,SAMSUNG
@ohohhi-c6h,SAMSUNG
@ohya5640,unknown
@oiotitoio964,KIA
@ojjingobokombab,unknown
@ojs071953,unknown
@okeyjjang,KIA
@okkkr1574,unknown
@okmae,KIA
@oliolio-d2i,unknown
@olng-r5j,KIA
@olol-kh6nf,KIA
@omarlee11,SAMSUNG
@omikse4786,SAMSUNG
@omr2683,SAMSUNG
@on-ne1xd,unknown
@on5738,KIA
@on_nuri619,SAMSUNG
@on_youuu,KIA
@one.601,unknown
@oneesse8881,unknown
@onehiro0,SAMSUNG
@onejenonly423,SAMSUNG
@onejenotwojeno,SAMSUNG
@onenonlys2yeon,SAMSUNG
@onewwwwww,KIA
@oni8949,SAMSUNG
@onion0624,KIA
@onjicong4889,SAMSUNG
@onnicha_KJN,SAMSUNG
@onyul_love,KIA
@oo.4303,KIA
@oo.8920,KIA
@oo0265,unknown
@oomarchive,SAMSUNG
@ooodde,SAMSUNG
@ooy6388,unknown
@op31no2mina,SAMSUNG
@orcinus6411,SAMSUNG
@ori_kk,KIA
@oscari7347,KIA
@osh1074,SAMSUNG
@osilverain,SAMSUNG
@own-park,unknown
@owo8o9,KIA
@owo_0506,SAMSUNG
@owozzz0,unknown
@oy5ijgm2,SAMSUNG
@p.u.r.p.c.a.r,SAMSUNG
@p0pc0rnbutt3r,unknown
@p9qmmdmmd,SAMSUNG
@p_gundam,unknown
@padkid,KIA
@palealeblue,unknown
@palinjilee,KIA
@paper1796,SAMSUNG
@paplist333,KIA
@pappuri4,unknown
@parabellum6613,unknown
@paranhateu,KIA
@paraodxu,KIA
@park-cg7nq,KIA
@park101kr,unknown
@park18198,SAMSUNG
@park49455,KIA
@park706,SAMSUNG
@park_shrew,SAMSUNG
@parkboyoung500,KIA
@parkclassic4252,SAMSUNG
@parkdh0542,SAMSUNG
@parkdoeun,KIA
@parker2541,unknown
@parkgolf-travel-baseballer,KIA
@parkjay5340,KIA
@parkjinuk4697,SAMSUNG
@parkmi8573,unknown
@parkrio211,KIA
@parks9152,SAMSUNG
@parosevic,KIA
@passion4077,KIA
@passionhwan,SAMSUNG
@pasta-sushi,SAMSUNG
@pastry9176,SAMSUNG
@path4251,unknown
@patrickseo8864,KIA
@paulkwon6014,SAMSUNG
@paulmoon7090,SAMSUNG
@paulscholes2365,SAMSUNG
@pbfox1004,KIA
@pdjbj1737,SAMSUNG
@pea157,unknown
@peacehannah-i6i,SAMSUNG
@peacelkh7,unknown
@peanutday-c7z,KIA
@peekvz,KIA
@peony__,KIA
@pepeyang,SAMSUNG
@pepperary,KIA
@perrine234,SAMSUNG
@perry29471,unknown
@pgh8348,KIA
@pgpg-s1d,SAMSUNG
@pgpgpgpgpgpgpgp,SAMSUNG
@ph4_412,SAMSUNG
@phdyunhh,SAMSUNG
@phia_0429,KIA
@phk1004,SAMSUNG
@phm3203,KIA
@pianossam,KIA
@pibaram,unknown
@picbyme,unknown
@pie8477,SAMSUNG
@pigletmom,SAMSUNG
@pilholic,KIA
@pilotdh2,SAMSUNG
@ping9pig,KIA
@pink_bloxxom,unknown
@pinkmistty,SAMSUNG
@pinksaltgift,SAMSUNG
@pinksoy,KIA
@pipo-q6p,unknown
@pius_plus_,KIA
@pizz00love,SAMSUNG
@pizzanaenwa,SAMSUNG
@pjh9329,KIA
@pjslee2898,SAMSUNG
@pkb2241,SAMSUNG
@plain-man-17,KIA
@plantd7133,unknown
@plinforfox,unknown
@plus_ruben,SAMSUNG
@pmn1605,SAMSUNG
@pmzq99,unknown
@po-gp2ho,SAMSUNG
@poco-mr7xr,SAMSUNG
@poetjang,unknown
@pokikic,KIA
@politeia8730,unknown
@polyethylenespaghetti,SAMSUNG
@poohahakk,SAMSUNG
@poohs2276,SAMSUNG
@popcorn320,KIA
@poqsn1780,KIA
@potatochippppp,KIA
@power.___.,KIA
@powerman134,SAMSUNG
@ppazizic,KIA
@ppkk6163,KIA
@ppome-cm2of,KIA
@ppongseongchoong,unknown
@ppp5343,unknown
@ppsd86,KIA
@practicesonghouse,SAMSUNG
@prada730416,unknown
@preciosamii_sg,SAMSUNG
@pretty7050,SAMSUNG
@pretty_beautiful,SAMSUNG
@prevent-pc3mn,KIA
@prince2393,SAMSUNG
@princessari0613,SAMSUNG
@professordavoid,KIA
@propaganda2622,KIA
@prxsencx_,KIA
@psb1218,unknown
@psg_1004,SAMSUNG
@psh916,SAMSUNG
@psypsyred16,SAMSUNG
@pterosauria_leo,SAMSUNG
@pucci5032,unknown
@purpleletter124,KIA
@pushzero_3,KIA
@pwndg1o3,KIA
@pyo1118,unknown
@pyskiki1,KIA
@p태빡,KIA
@q321222,SAMSUNG
@q5f4z,SAMSUNG
@qaz-n9s,unknown
@qazxswedcvfrtgbnhymjukilop206,SAMSUNG
@qhrud0325,KIA
@qkqhslrspdla,SAMSUNG
@qkrwjddhks,KIA
@qkrwldnjsl,KIA
@qkzbaos,SAMSUNG
@qlrxhfltmlee2361,SAMSUNG
@qltkdgkfk,SAMSUNG
@qnsdje,KIA
@qnsznzn,KIA
@qoo0_01,KIA
@qorgid,KIA
@qotjdms,SAMSUNG
@qotrur,SAMSUNG
@qpakdsjfakdjf,SAMSUNG
@qqwetp2n,unknown
@qqwweeyy12,SAMSUNG
@qsxft90,KIA
@qt9rj,KIA
@quatro304,SAMSUNG
@qudtlsdk123,KIA
@queserasera-3,KIA
@quokka313,KIA
@qweasr3770,KIA
@qwerasdf12509,SAMSUNG
@qwerty-pu9pj,unknown
@qwerty2016-b2t,SAMSUNG
@qwertyuiop88808,SAMSUNG
@qweyriros123,SAMSUNG
@qwsa1475,unknown
@r4pi249,unknown
@raaus3265,unknown
@raccoon_jh,KIA
@rachel7987,SAMSUNG
@radioeye6462,KIA
@raditorium,KIA
@rain-kg9uv,unknown
@raingod0803,SAMSUNG
@rainstocbowking5141,KIA
@rainyd2942,unknown
@rainynoon,SAMSUNG
@ralg6308,SAMSUNG
@ramborbunnnnni,KIA
@ramsesodin,KIA
@rangt933,KIA
@ranigo7237,KIA
@rannee-k5w,unknown
@rawritsme22,SAMSUNG
@raykim7321,KIA
@rcylee,SAMSUNG
@re_cording_view,SAMSUNG
@real_really7732,SAMSUNG
@realslow_kim,SAMSUNG
@reasonable_v,SAMSUNG
@receperdogan4548,KIA
@recorder1912,SAMSUNG
@redan7746,KIA
@redtrain2793,KIA
@refresh8577,unknown
@reina_h,SAMSUNG
@relax.0515,unknown
@remember-e5n,SAMSUNG
@remonpop44,SAMSUNG
@remyrum,SAMSUNG
@renjun_0323_nct,SAMSUNG
@reoang14,SAMSUNG
@rere5861,unknown
@reumtia,KIA
@revolution0202,KIA
@revolution1156,SAMSUNG
@reya7934,KIA
@rhapsody0148,KIA
@rhj6972,unknown
@rhyme4444,unknown
@ri2865,SAMSUNG
@rice.wheat.barely,SAMSUNG
@rich00-l9f,KIA
@rickqwert,SAMSUNG
@rider_odori,SAMSUNG
@ridicus1457,SAMSUNG
@riiiri-yc9tl,SAMSUNG
@ril_u9891,KIA
@rindhayudhina8181,SAMSUNG
@rinl3750,SAMSUNG
@rionell1144,KIA
@ripiboi,KIA
@rirakuma7,SAMSUNG
@riri-q5y,KIA
@risings0n,KIA
@risingsun7610,unknown
@rjanuofficial1351,unknown
@rkddlsdusdn,SAMSUNG
@rlaa-k7x,KIA
@rlaaldms,KIA
@rladnjsvlftkfkdgo,SAMSUNG
@rladnwo,SAMSUNG
@rlaehdud_1002,KIA
@rlaeogml,KIA
@rlagpdls52,SAMSUNG
@rlarjsdn_7,unknown
@rlathdustkd,unknown
@rlatkdgns11,KIA
@rlawlgh132,KIA
@rldkQnddlrjwm,KIA
@rljciskfl,SAMSUNG
@rlokuto,KIA
@rlplease,KIA
@rlzoro32,SAMSUNG
@rmj0101,SAMSUNG
@rmrprmrjdi1052,KIA
@rnlduaenddl,KIA
@ro8m1,SAMSUNG
@robyneroero,SAMSUNG
@rock2winss,unknown
@rokstone6684,SAMSUNG
@romidad,unknown
@romiromiya,SAMSUNG
@ronihan44,unknown
@rooney3322,KIA
@rorhdiddl,KIA
@roro_o3o,SAMSUNG
@rosego1823,KIA
@rotisheri_lanch,unknown
@rouge829,SAMSUNG
@roxaterra9587,KIA
@roysong8590,KIA
@rrollroll,unknown
@rromman,unknown
@rsandbj,SAMSUNG
@rubz1638,SAMSUNG
@rudahkeem,SAMSUNG
@rudy_rang,KIA
@runngun36,SAMSUNG
@rupang173,SAMSUNG
@ruruhiruru,SAMSUNG
@rutyna175,KIA
@ruverea,SAMSUNG
@ryanjo5598,SAMSUNG
@ryejin0924,KIA
@ryeongs6569,unknown
@ryoosoo-ryoon,SAMSUNG
@ryspdll454,SAMSUNG
@ryuhyen666,SAMSUNG
@s._.min.,SAMSUNG
@s.gwannabe236,KIA
@s.y.e.o.n.g,SAMSUNG
@s1223-o6c,unknown
@s1aaack3r,KIA
@s4xy0_1n,unknown
@s_hh_59,KIA
@sa_906,unknown
@sabrina-jn3lu,unknown
@sada0w0,unknown
@saebyeok-rang,SAMSUNG
@saerom651,KIA
@saihyeoncha,KIA
@saiko-r4o,SAMSUNG
@saj4287,KIA
@sal_bbe-e2q,KIA
@sally4101,KIA
@sally9682,SAMSUNG
@samHyunJun,SAMSUNG
@sambok6933,SAMSUNG
@samfan_quokka,SAMSUNG
@samidare6422,SAMSUNG
@samla587,SAMSUNG
@sammulggot,KIA
@samoyed.00,SAMSUNG
@sampaim6355,unknown
@samseul1919,SAMSUNG
@samsung_lions58,SAMSUNG
@samsunglions18,SAMSUNG
@samsunglions7530,SAMSUNG
@samsunglions_page,SAMSUNG
@samuelyoo8464,KIA
@sanconbe6214,SAMSUNG
@sanctus-k1a,unknown
@sanfrancsico,KIA
@sang-hunoh5606,SAMSUNG
@sanghojeon9142,SAMSUNG
@sanghyeoblee4891,unknown
@sangkukpark6713,KIA
@sangyulpae6937,SAMSUNG
@santikim9601,SAMSUNG
@sarang0708,KIA
@sarangbi_knitting,SAMSUNG
@sarangdungE,SAMSUNG
@saryanglee3752,KIA
@sasigi,KIA
@savzak5759,unknown
@saylim987,SAMSUNG
@sayyes-l1g,unknown
@sbdbbxxbxn,unknown
@sbr.3933,KIA
@sbuckdiary,KIA
@sc_sanakin,KIA
@sch9746,KIA
@schigo,KIA
@schow176,SAMSUNG
@scloud1513,KIA
@scoups_9508,KIA
@scshin_,unknown
@sdfshe,KIA
@sdfsw123able,SAMSUNG
@sdg7871-z9h,KIA
@sduck_nuna,SAMSUNG
@se9312,SAMSUNG
@sea.flower777,SAMSUNG
@seanm4468,unknown
@seaonee,SAMSUNG
@search.e177il,SAMSUNG
@season488,SAMSUNG
@seasoneo,SAMSUNG
@sechimicabri_TV,SAMSUNG
@secretgarden469,unknown
@seehwanpark9601,SAMSUNG
@sehyunlee3014,KIA
@seikmn,unknown
@seiwankim7275,SAMSUNG
@seizetheday1898,SAMSUNG
@sejongdaewang-m2l,KIA
@sejw609,KIA
@seo627,SAMSUNG
@seo__rak,SAMSUNG
@seoha2899,KIA
@seohyunismine,unknown
@seojin284,KIA
@seojinpark9623,unknown
@seokhyunh9872,KIA
@seokinsong3892,KIA
@seokkyunna7280,unknown
@seong_hyun2,KIA
@seonhwajang6166,SAMSUNG
@seonlee4815,unknown
@seonyounglee,SAMSUNG
@seotxxxxx,unknown
@seoyul21,SAMSUNG
@seraiz,KIA
@serena7452,SAMSUNG
@serendipitylux349,unknown
@serene9818,SAMSUNG
@serim-l8h,SAMSUNG
@serumq,KIA
@seulgilim2138,KIA
@seulkikang8201,KIA
@seun603,unknown
@seungbumyoon6165,SAMSUNG
@seunghayoon,KIA
@seunghyuck3487,KIA
@seungyubnam5400,SAMSUNG
@seunz8,KIA
@sevenstarperfect3704,KIA
@sexking575,unknown
@sexysnim,KIA
@seyal__7070,SAMSUNG
@seyale,SAMSUNG
@sh1ua,SAMSUNG
@shadow-sw2cd,unknown
@shafinazzhrn,unknown
@shaggy43,KIA
@sharf_round,unknown
@sharking5262,SAMSUNG
@shawn_hg,SAMSUNG
@shcho4666,unknown
@sheiskal,KIA
@sheujzj,KIA
@shh3550,SAMSUNG
@shimdaewoo,unknown
@shimguta,SAMSUNG
@shimshim1009,KIA
@shin7502,KIA
@shin819-d7l,KIA
@shina4863,unknown
@shina_xD,unknown
@shine6518,KIA
@shine_486,unknown
@shinevenly,KIA
@shining_lion,SAMSUNG
@shinjy-w1d,SAMSUNG
@shinsegae22,SAMSUNG
@shinybnl,KIA
@shjeon5792,unknown
@shk7826,unknown
@shlee6728,unknown
@shmj0423,KIA
@shobumaker,SAMSUNG
@shoh1205,KIA
@shoh7143,SAMSUNG
@shongshung,SAMSUNG
@shouldrun4862,KIA
@showb6874,SAMSUNG
@showman12342,KIA
@shung_922,unknown
@shy9_29s2,unknown
@shyj15,unknown
@shyn3936,SAMSUNG
@shzzang_ovo,KIA
@si-fisoul,unknown
@sia06223,SAMSUNG
@siamkahluaworld,KIA
@siasyeong9020,SAMSUNG
@sibal_Samsunglions2011,SAMSUNG
@sibalyoutubejotgatne,KIA
@siestablue,SAMSUNG
@siha_un,SAMSUNG
@sihyeonpark2189,KIA
@siiinnnhhani,SAMSUNG
@sijeuni-royals3003,SAMSUNG
@sijung3877,unknown
@silk_bro,SAMSUNG
@silvazakiaf,SAMSUNG
@silverseed0011,SAMSUNG
@sim154,SAMSUNG
@simba_AONG,unknown
@simioo_,SAMSUNG
@simpson9988,unknown
@sinejm2beb11,KIA
@singersoso,KIA
@singi5952,SAMSUNG
@singing_hill,KIA
@sinigoestohell,SAMSUNG
@sis9010,KIA
@sisilly21,SAMSUNG
@sitisarah2874,SAMSUNG
@siyeonahn1833,KIA
@siyoon3758,SAMSUNG
@sjhan3348,unknown
@sjheeso13,unknown
@sjl9511,unknown
@sjm5196,SAMSUNG
@sjmss8056,SAMSUNG
@sjmun2098,KIA
@sjs958,KIA
@skahekw,unknown
@skdPwls14,SAMSUNG
@skdkdosi8,SAMSUNG
@skdodorkdodo,SAMSUNG
@skekzyyyy,SAMSUNG
@skfen-u6k,unknown
@skk__012,SAMSUNG
@skking0007,SAMSUNG
@skpark3493,unknown
@skqqlskswm,unknown
@skskjhjhxx,unknown
@sksskdi,SAMSUNG
@skswkd22,SAMSUNG
@skt170,SAMSUNG
@sky23795136,unknown
@skycloud9120,KIA
@skyhn888,SAMSUNG
@skymeet33,KIA
@skyoonlee,unknown
@skyyo1438,SAMSUNG
@sl.duck_girl,SAMSUNG
@sla1191,SAMSUNG
@sladys6636,unknown
@slee8824,SAMSUNG
@sleudbei,unknown
@slll9125,unknown
@slotv3205,SAMSUNG
@slow_slow_quick_quick,KIA
@slphannn,SAMSUNG
@slru7,KIA
@slsl0215,SAMSUNG
@sm-g5j,SAMSUNG
@smallland8940,KIA
@smartkkony2598,unknown
@smarttoefl,SAMSUNG
@smclalsk,KIA
@smh283,unknown
@smhb-ck5mi,SAMSUNG
@smile-goni,KIA
@smileguy2030,SAMSUNG
@smithkim9243,KIA
@smog498,KIA
@sna-mon,KIA
@snk9436,SAMSUNG
@snooper95,SAMSUNG
@snpthsdl,KIA
@soaa7703,SAMSUNG
@sobak_owo,SAMSUNG
@sodami7228,KIA
@sodkim,KIA
@soein-kl5cf,SAMSUNG
@soex._n,KIA
@soju2pt124,SAMSUNG
@sole6853,KIA
@soledc82,KIA
@solsol1212,KIA
@som__5089,SAMSUNG
@somehan7791,unknown
@something-h3f,unknown
@somi_ww,unknown
@somr7359,KIA
@somy.5431,SAMSUNG
@sondonggeun,unknown
@song-db6hx,KIA
@song4377,unknown
@song6221,SAMSUNG
@song_daz,KIA
@songlegend,KIA
@songlemap525,SAMSUNG
@songtime525,SAMSUNG
@sonnyk6889,SAMSUNG
@sonrisak2131,KIA
@sonyhappy-p6z,KIA
@soo.hee1201,unknown
@soo0-Lions,SAMSUNG
@soo2636,KIA
@soo4751,KIA
@soob_06,SAMSUNG
@soobeen1209,SAMSUNG
@sooho3844,SAMSUNG
@sook985,unknown
@soom1870,SAMSUNG
@soonji_annie,SAMSUNG
@soooexaa,KIA
@sooolim4500,SAMSUNG
@sooondoobooo,KIA
@soorsolee2882,KIA
@soosheep8324,SAMSUNG
@soosooya12,KIA
@sophiasophia2360,unknown
@sorashin-yi1pt,SAMSUNG
@sorlake,unknown
@sorrelu0,SAMSUNG
@sosihouse,KIA
@sosnice3435,unknown
@sosoyoon_0,SAMSUNG
@sowe0127,KIA
@soyeongan2032,KIA
@soyeonyang__,SAMSUNG
@soyoon_2016,SAMSUNG
@soyooneey,SAMSUNG
@sparrow_twitter,SAMSUNG
@spawn422,KIA
@spluto83,SAMSUNG
@spottting,KIA
@spring-z9p,KIA
@springjjang7257,SAMSUNG
@springlee7179,SAMSUNG
@springonapril23,SAMSUNG
@srj_1227,KIA
@ssJ-p4n,KIA
@ss_o_____,SAMSUNG
@ssaa1158,SAMSUNG
@ssadegi2,SAMSUNG
@ssakenminwoo,KIA
@ssaktoong,unknown
@ssam6307,KIA
@ssangbong5317,unknown
@sscv_3c,unknown
@sse-pj3ib,KIA
@sseehh08,KIA
@sseol1023,KIA
@sshwnwnsn6044,unknown
@ssj-sr8ku,unknown
@ssl777,SAMSUNG
@sslddeaubssm,KIA
@sslim120,KIA
@sslions-k8s,SAMSUNG
@sslions_,SAMSUNG
@ssm11250,KIA
@sso757,SAMSUNG
@ssom35,SAMSUNG
@ssong_21,unknown
@ssongssong6425,KIA
@ssossov,KIA
@sspalhaja,SAMSUNG
@sspark8,SAMSUNG
@sss-dh4mb,SAMSUNG
@ssseare,KIA
@ssseook,KIA
@sssok-nd6zp,SAMSUNG
@ssss-k9x5r,SAMSUNG
@ssss33322,KIA
@ssssssssss12313,KIA
@sssy77k,KIA
@ssu132,SAMSUNG
@ssw1733,KIA
@ssysyhlove,SAMSUNG
@ssyyy01234,KIA
@stalla01,SAMSUNG
@standbyme1620,unknown
@standingOut-e9y,unknown
@starkim1447,SAMSUNG
@starlight.jungmi,KIA
@starpolarisstar,KIA
@stberryberry,unknown
@stefkim6000,SAMSUNG
@steve-k115,KIA
@stom1677,KIA
@stone_cold5257,SAMSUNG
@stouvv,unknown
@strong1858,unknown
@strongman5909,KIA
@stw-wr7qb,SAMSUNG
@sub__Penguin,KIA
@subin2903,KIA
@subpi,KIA
@sue-k3g,KIA
@sue5416,SAMSUNG
@suebal8486,SAMSUNG
@suheik546,KIA
@suhyun1557,SAMSUNG
@sujeongeom1578,SAMSUNG
@sujing_pp,KIA
@sujinkim3369,KIA
@sujinpark8242,KIA
@sumchameuseyo,KIA
@sumn.2305,SAMSUNG
@sumone_fucku,SAMSUNG
@sumpizer,KIA
@sumwer3256,KIA
@sun-lq8no,KIA
@sun-w7p,SAMSUNG
@sun0219,SAMSUNG
@sun_01240,KIA
@sunbell1124,unknown
@suncomestoshine918,SAMSUNG
@sungchanpark1201,SAMSUNG
@sungholee179,SAMSUNG
@sungkim3128,unknown
@sungwanpark3577,SAMSUNG
@sungwon529,unknown
@sunhwa87,KIA
@sunhwachoi7700,KIA
@sunichoi1700,KIA
@sunkapkim,unknown
@sunny-ev1vi,SAMSUNG
@sunny...7,KIA
@sunny_0316,SAMSUNG
@sunny__6933,SAMSUNG
@sunnyhaan6974,unknown
@sunnykang-r5l,KIA
@sunpatch,KIA
@sunplus7900,unknown
@sunshinesuji,KIA
@sunsun8507,KIA
@sunu0208,SAMSUNG
@superconet_1P,SAMSUNG
@superdaeji,SAMSUNG
@superflex-2575,SAMSUNG
@susanlee4411,KIA
@susukim9149,SAMSUNG
@susung111,SAMSUNG
@sutico1,unknown
@svaiosndb,KIA
@svt_boss_cherry,SAMSUNG
@svtbndtbztxtletsgo,unknown
@sw9232,unknown
@swakre-h1o,SAMSUNG
@swan4219,unknown
@sweeper-o2i,KIA
@sweet-n-hard,KIA
@sweet.spicy_dodo,KIA
@sweetddong99,KIA
@sweetdream.1_11,SAMSUNG
@swewwl,KIA
@swl7237,KIA
@swshin5521,unknown
@swwwon4276,KIA
@swy7873,unknown
@sycho7437,KIA
@sydra7811,KIA
@syeon0204,KIA
@symphssymphs1286,unknown
@sypark5211,unknown
@syu._.nny-,SAMSUNG
@syyyuri,unknown
@s꼬북,KIA
@t-ara0303,KIA
@t.n.t9137,SAMSUNG
@tacenolquick,KIA
@taeb5418,SAMSUNG
@taegihong9601,SAMSUNG
@taehoon7896,unknown
@taejeongyun2217,unknown
@taeyoungyun,KIA
@takiko4570,KIA
@takiyomath,SAMSUNG
@takoari,KIA
@talkyou5827,KIA
@tama._.a,SAMSUNG
@tangjeong6429,SAMSUNG
@tap7848,KIA
@task-mw1og,SAMSUNG
@tasyfan1165,SAMSUNG
@teacher_seen,SAMSUNG
@tears0306,KIA
@tedtedet,unknown
@tedun,unknown
@teemoooooooon,SAMSUNG
@tei5205,SAMSUNG
@tes7368,unknown
@teslio,SAMSUNG
@tgjun09,unknown
@tgk5727,KIA
@thantmyatthiri9425,SAMSUNG
@thejeanssavetheworld,unknown
@thekanu6162,SAMSUNG
@themoonmystery1751,unknown
@theodorickim,KIA
@theqihm3729,unknown
@thkim1063,SAMSUNG
@thunder8994,KIA
@tigerjin2024,unknown
@tigerjj2585,KIA
